tweetText_clean,tweetText,label,image_link,link_status,id,event
"3 people appear to escape from Lindt Cafe in Sydney, @abcnews reports. #SydneySiege","3 people appear to escape from Lindt Cafe in Sydney, @abcnews reports. #SydneySiege http://t.co/HFOY0ctLNV http://t.co/SdHLGo6pzY",fake,https://pbs.twimg.com/media/B43u7nHCIAAqxaC.png,,544354175900196864,sydneysiege
Police confirm three safe #SydneySiege: “Our number one aim is to resolve incident peacefully”,Police confirm three safe #SydneySiege: “Our number one aim is to resolve incident peacefully” http://t.co/jiJRlQJdeU,fake,https://pbs.twimg.com/media/B43wKsiCQAAKcTD.png,,544355197435142145,sydneysiege
NSW Police confirm three people have emerged from the Lindt cafe in Martin Place #sydneysiege,NSW Police confirm three people have emerged from the Lindt cafe in Martin Place #sydneysiege http://t.co/4MUc9ivwbK http://t.co/ZoZyJnkANL,fake,https://pbs.twimg.com/media/B43wLgyCUAAps93.jpg,,544355218251452416,sydneysiege
JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS,JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,fake,https://pbs.twimg.com/media/B43wjvGCEAEQr9w.jpg,,544355924224532481,sydneysiege
Update: Several people have emerged from the building where hostages in Sydney are being held,Update: Several people have emerged from the building where hostages in Sydney are being held http://t.co/tguHAkbs5T http://t.co/EBf9WkJIEl,fake,https://pbs.twimg.com/media/B43xbKlIAAEFMmZ.jpg,,544356579098001408,sydneysiege
At least three hostages flee #lindtcafe in #Sydney #sydneysiege,At least three hostages flee #lindtcafe in #Sydney http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,fake,https://pbs.twimg.com/media/B43x_L2CIAAiPhp.jpg,,544357563534680064,sydneysiege
UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News,UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News http://t.co/nZWY5ZyWBe,fake,https://pbs.twimg.com/media/B430JvFCUAAWvNt.jpg,,544359578612559872,sydneysiege
Bystanders taking selfies at scene of Sydney hostage siege.,Bystanders taking selfies at scene of Sydney hostage siege. http://t.co/OgTn7iAO1W http://t.co/FkxZWo6dSs,fake,https://pbs.twimg.com/media/B431YTLCIAAwuGr.png,,544360928603799552,sydneysiege
#SYDNEYSIEGE: Contact made with gunman – police report,#SYDNEYSIEGE: Contact made with gunman – police report http://t.co/H0SlBNPHG6 http://t.co/1ZlzKDjvSf,fake,https://pbs.twimg.com/media/B431GxKCQAAa6C_.jpg,,544364000897945600,sydneysiege
Footage shows three men fleeing #sydneysiege building,Footage shows three men fleeing #sydneysiege building http://t.co/UxcrhFcL61 http://t.co/boGVVouqKa,fake,https://pbs.twimg.com/media/B433pUWCcAAjget.jpg,,544366036498542592,sydneysiege
Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege,Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6,fake,https://pbs.twimg.com/media/B436ebECMAAwmVj.jpg,,544366934154678272,sydneysiege
Deputy Commissioner Catherine Burn confirms police are in contact with #sydneysiege gunman,Deputy Commissioner Catherine Burn confirms police are in contact with #sydneysiege gunman http://t.co/z9JrtJ2IN3 http://t.co/G1KrGL5Jxs,fake,https://pbs.twimg.com/media/B437FMvCcAAu_fi.jpg,,544367253857525761,sydneysiege
Two women have emerged from the Lindt cafe in #Sydney. Five hostages are now out #sydneysiege,Two women have emerged from the Lindt cafe in #Sydney. Five hostages are now out #sydneysiege http://t.co/4MUc9ivwbK http://t.co/oVrob5DLD3,fake,https://pbs.twimg.com/media/B43_j8JCIAA2jz3.png,,544372177965834240,sydneysiege
JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS,JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,fake,https://pbs.twimg.com/media/B43_nb9CMAEVW5Y.jpg,,544372257674788864,sydneysiege
Two female hostages have run out of #SydneySiege. 5 in total have escaped,Two female hostages have run out of #SydneySiege. 5 in total have escaped http://t.co/isvMtY4oUQ http://t.co/Xv2gJ1Q3zZ,fake,https://pbs.twimg.com/media/B43_2UECAAAUXxD.jpg,,544372465078505472,sydneysiege
Powerful series of images of one of the hostages escaping #sydneysiege,Powerful series of images of one of the hostages escaping #sydneysiege http://t.co/8JoOsCMZKA,fake,https://pbs.twimg.com/media/B44Ay1qCEAAHVad.jpg,,544373515067998208,sydneysiege
"UPDATE: ""The police didn't run to the hostages, they let the girls run to them."" - @michaelusher #SydneySiege #9News","UPDATE: ""The police didn't run to the hostages, they let the girls run to them."" - @michaelusher #SydneySiege #9News http://t.co/52h65DJ5ki",fake,https://pbs.twimg.com/media/B44BH1PIEAAmGkN.jpg,,544373839548145664,sydneysiege
Sydney in lockdown as at least one gunman holds several people hostage in a café #sydneysiege,Sydney in lockdown as at least one gunman holds several people hostage in a café http://t.co/qgq2xmaVUt #sydneysiege http://t.co/qTYpQM9snG,fake,https://pbs.twimg.com/media/B44BRgOIQAAjesR.jpg,,544374018661687296,sydneysiege
BREAKING UPDATE: 2 more hostages leave #Sydneysiege site,BREAKING UPDATE: 2 more hostages leave #Sydneysiege site http://t.co/m51P8dUPhB http://t.co/nN9oFekgTZ,fake,https://pbs.twimg.com/media/B44BgvdCAAALnX0.png,,544374313848430592,sydneysiege
Live coverage of the Sydney cafe hostage siege on @SkyNews and at,Live coverage of the Sydney cafe hostage siege on @SkyNews and at http://t.co/1gMsZkOTjC http://t.co/C2nWo4mA5A,fake,https://pbs.twimg.com/media/B44Ba5vCQAE7sMf.jpg,,544374395540881408,sydneysiege
"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege","Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/TeEnRk6JTi",fake,https://pbs.twimg.com/media/B44BoPrCIAAO-aX.jpg,,544374422056882176,sydneysiege
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation:,UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,fake,https://pbs.twimg.com/media/B43_nb9CMAEVW5Y.jpg,,544374511194632192,sydneysiege
Black flag held by #Sydneysiege hostages bears Islamic message of faith (PHOTO: AP/Channel 7),Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,fake,https://pbs.twimg.com/media/B44CD6_IUAArHe9.jpg,,544374871812472832,sydneysiege
"#Sydneysiege: 2 women flee #LindtCafe, a total of 5 hostages now free","#Sydneysiege: 2 women flee #LindtCafe, a total of 5 hostages now free http://t.co/m51P8dUPhB http://t.co/WrPDLAJBS0",fake,https://pbs.twimg.com/media/B44DIvbCYAAjhJ6.jpg,,544376300417585152,sydneysiege
The moment a female Lindt worker escapes the #SydneySiege: #hostage #MartinPlace,The moment a female Lindt worker escapes the #SydneySiege: http://t.co/isvMtY4oUQ #hostage #MartinPlace http://t.co/iAlARm6GRf,fake,https://pbs.twimg.com/media/B44ESOgCcAI4ek8.jpg,,544377463581581314,sydneysiege
Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege,Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,fake,https://pbs.twimg.com/media/B44Ebk2CMAIb1S4.jpg,,544377502563459072,sydneysiege
Total number of people who have left the cafe in Sydney up to 5. The latest: #SydneySiege,Total number of people who have left the cafe in Sydney up to 5. The latest: http://t.co/Nl3BNlFidA #SydneySiege http://t.co/TgZkYFNlR9,fake,https://pbs.twimg.com/media/B44EomoIIAAjQVV.jpg,,544377700677615616,sydneysiege
Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege,Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/NltzGnXezS,fake,https://pbs.twimg.com/media/B44ESOgCcAI4ek8.jpg,,544377870554898432,sydneysiege
Photo of the moment a cafe worker escaped the #SydneySiege via @TheHeraldSun STORY:,Photo of the moment a cafe worker escaped the #SydneySiege http://t.co/5gHPSYcSKg via @TheHeraldSun STORY: http://t.co/CYzb8gilDu,fake,https://pbs.twimg.com/media/B44ESOgCcAI4ek8.jpg,,544378468931076097,sydneysiege
WATCH: 2 women escape through front door of Sydney cafe - @channeltennews,WATCH: 2 women escape through front door of Sydney cafe http://t.co/7sVO5tf31q - @channeltennews http://t.co/L0HWVtNTzy,fake,https://pbs.twimg.com/media/B44Fm2EIEAEOmiA.jpg,,544378769952505856,sydneysiege
A woman runs to police from cafe in Sydney during hostage crisis,A woman runs to police from cafe in Sydney during hostage crisis http://t.co/xbLHYWGSdc,fake,https://pbs.twimg.com/media/B44GJgKCUAAsTMf.jpg,,544379366474403840,sydneysiege
"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice","This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice http://t.co/iCffJZ9NuZ",fake,https://pbs.twimg.com/media/B44HZSYCYAAkd8C.jpg,,544380742076088320,sydneysiege
Aussie grand mufti &amp; Imam Council condemn #Sydneysiege hostage capture - LIVE UPDATES,Aussie grand mufti &amp; Imam Council condemn #Sydneysiege hostage capture http://t.co/m51P8dUPhB - LIVE UPDATES http://t.co/tTw3kMkYTZ,fake,https://pbs.twimg.com/media/B44HaPqCcAIyboE.jpg,,544380899639689216,sydneysiege
Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz,Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/LP6ciOWv59 http://t.co/XC6fJKCg4S,fake,https://pbs.twimg.com/media/B44GJgKCUAAsTMf.jpg,,544380980677857280,sydneysiege
These hostages' faces say so much #sydneysiege,These hostages' faces say so much http://t.co/FkqkWrumfZ #sydneysiege http://t.co/alk2z0Lsgj,fake,https://pbs.twimg.com/media/B44Ho1vCYAAmOBr.jpg,,544381144620216320,sydneysiege
5 people have been able to get out of Sydney cafe during hostage situation:,5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/DBgNP6sqFG http://t.co/Q3ECKnYfPV,fake,https://pbs.twimg.com/media/B44IsFhCEAAWbbw.jpg,,544382249178001408,sydneysiege
#SydneySiege hostage runs towards police after escaping from cafe,#SydneySiege hostage runs towards police after escaping from cafe http://t.co/TBSBYzD1xd http://t.co/D4qHwljHKt,fake,https://pbs.twimg.com/media/B44JNxuCUAAO0aH.jpg,,544382740750024704,sydneysiege
Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz,Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R,fake,https://pbs.twimg.com/media/B44JWx4CEAAo4wk.jpg,,544382892378714113,sydneysiege
Hostage falls into policeman’s arms after being released #SydneySiege,Hostage falls into policeman’s arms after being released http://t.co/csL4lAPffR #SydneySiege http://t.co/jfF7hivmol,fake,https://pbs.twimg.com/media/B44JqSaCIAAqMYC.jpg,,544383230091464704,sydneysiege
Here's everything we know so far about the #sydneysiege. Dozens of hostages are being held.,Here's everything we know so far about the #sydneysiege. Dozens of hostages are being held. http://t.co/YqNdZrYJQQ http://t.co/rQJCIBxqsm,fake,https://pbs.twimg.com/media/B44KY0xCUAEIq-3.jpg,,544384041391517697,sydneysiege
"Total 5 hostages have left Lindt #MartinPlace; 3 men, 2 women. LIVE: #SydneySiege #9News","Total 5 hostages have left Lindt #MartinPlace; 3 men, 2 women. LIVE: http://t.co/Ni4ouWAGoO. #SydneySiege #9News http://t.co/CKB2uLPHVd",fake,https://pbs.twimg.com/media/B44KrLkCYAAn2M7.jpg,,544384349395628033,sydneysiege
#sydneysiege: It's understood the gunman has demanded a meeting with the Australian PM.,#sydneysiege: It's understood the gunman has demanded a meeting with the Australian PM. http://t.co/YqNdZrYJQQ http://t.co/OEzyLSPCpd,fake,https://pbs.twimg.com/media/B44K034CQAAdfNs.jpg,,544384662765068288,sydneysiege
Five free but an unknown number remain trapped in dramatic siege in Sydney: #sydneysiege,Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H,fake,https://pbs.twimg.com/media/B44LWdnCQAA7vbw.jpg,,544385086955589632,sydneysiege
#Sydney: Hostages told Australia's #channeltennews the gunman claims there are 2 bombs in the cafe and 2 in CBD area,#Sydney: Hostages told Australia's #channeltennews the gunman claims there are 2 bombs in the cafe and 2 in CBD area http://t.co/cQ21WPQNAP,fake,https://pbs.twimg.com/media/B44LwnoCAAA9dA8.jpg,,544385535909715968,sydneysiege
Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo,Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo http://t.co/WCAHu0wRgk,fake,https://pbs.twimg.com/media/B44L22HIMAA7BbZ.png,,544385641975676929,sydneysiege
"BREAKING UPDATE: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag #SydneySiege","BREAKING UPDATE: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag http://t.co/1ZlzKDjvSf #SydneySiege http://t.co/L4GhXZUE2p",fake,https://pbs.twimg.com/media/B44L0A5CYAA_Rtk.jpg,,544385829180035072,sydneysiege
Fear and relief as these two hostages escape #sydneysiege - LIVE:,Fear and relief as these two hostages escape #sydneysiege - LIVE: http://t.co/1SVkbgZqXC http://t.co/hdXmf3uu8D,fake,https://pbs.twimg.com/media/B44N5CHCAAA_Rve.jpg,,544387886611570688,sydneysiege
#sydneysiege: There are reports the hostage-taker claims to have up to four bombs.,#sydneysiege: There are reports the hostage-taker claims to have up to four bombs. http://t.co/1gMsZkOTjC http://t.co/hrMncBhLy5,fake,https://pbs.twimg.com/media/B44NxyJCYAAZao-.jpg,,544387967037763584,sydneysiege
"DRAMATIC PHOTO:Woman running from #SYDNEYSIEGE cafe, unknown number of hostages remain trapped","DRAMATIC PHOTO:Woman running from #SYDNEYSIEGE cafe, unknown number of hostages remain trapped http://t.co/m51P8dUPhB http://t.co/uCRfqOnR50",fake,https://pbs.twimg.com/media/B44PuK4IMAAjlgY.jpg,,544389893120856064,sydneysiege
"LIVE: 5 hostages escape #sydneysiege, many still in captivity See:","LIVE: 5 hostages escape #sydneysiege, many still in captivity See:http://t.co/mHOg6GV1pk http://t.co/8wCPPye3d9",fake,https://pbs.twimg.com/media/B44QyWMCEAEDbaI.png,,544391063742332928,sydneysiege
Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update:,Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ,fake,https://pbs.twimg.com/media/B44RNwpIQAACYrN.png,,544391533240516608,sydneysiege
#SYDNEYSIEGE UPDATE: 6th hostage escapes from #Lindt cafe #MartinPlace,#SYDNEYSIEGE UPDATE: 6th hostage escapes from #Lindt cafe http://t.co/m51P8dUPhB #MartinPlace http://t.co/UcIRugA0Gy,fake,https://pbs.twimg.com/media/B44RcnTIUAAXHLu.jpg,,544391789789331456,sydneysiege
This black flag bearing Arabic script was held up by two hostages in the cafe. #sydneysiege,This black flag bearing Arabic script was held up by two hostages in the cafe. #sydneysiege http://t.co/kB72LEg5vr http://t.co/eJy7shdnlS,fake,https://pbs.twimg.com/media/B44SQ5ICQAAijnO.jpg,,544392718601183232,sydneysiege
"#Sydney: Hostage taker demands ISIS flag, warns of four bombs in city","#Sydney: Hostage taker demands ISIS flag, warns of four bombs in city http://t.co/A1hns0CCjF http://t.co/Ep3BPPjSUm",fake,https://pbs.twimg.com/media/B44Vg4YCUAAy-3w.jpg,,544396260740845568,sydneysiege
Map: Exclusion zone remains around #MartinPlace as the #Sydneysiege continues,Map: Exclusion zone remains around #MartinPlace as the #Sydneysiege continues http://t.co/aOuG4dmrHb http://t.co/ZP0U1xNQzA,fake,https://pbs.twimg.com/media/B44ZpEtCcAAvdJF.jpg,,544400853298184194,sydneysiege
BREAKING: Five have now escaped a hostage situation at a cafe in downtown Sydney #sydneysiege,BREAKING: Five have now escaped a hostage situation at a cafe in downtown Sydney #sydneysiege http://t.co/gl30dy8PYN http://t.co/7oYbXnAeKV,fake,https://pbs.twimg.com/media/B44aO2nCIAAbwlS.png,,544401468875616257,sydneysiege
"DRAMATIC VIDEO: #Sydneysiege hostages run from #Lindt Cafe, more remain trapped","DRAMATIC VIDEO: #Sydneysiege hostages run from #Lindt Cafe, more remain trapped http://t.co/AUy05vbZjh http://t.co/n3a3mdMoYU",fake,https://pbs.twimg.com/media/B44aV4dCEAEyBMB.png,,544401599414943744,sydneysiege
Update: Five hostages escape as a gunman continues siege in Sydney cafe,Update: Five hostages escape as a gunman continues siege in Sydney cafe http://t.co/srN4LP5972 http://t.co/JRXqBzBVEH,fake,https://pbs.twimg.com/media/B44acHWCAAAdGFD.jpg,,544401675789033473,sydneysiege
Two women flee #sydneysiege cafe via @telegraphvideo,Two women flee #sydneysiege cafe http://t.co/BqHdeSc9Iu via @telegraphvideo http://t.co/iqsGuhpUBG,fake,https://pbs.twimg.com/media/B44bQY_CQAIHG8i.jpg,,544402785966772224,sydneysiege
"With the #sydneysiege now in its tenth hour, police say they're in contact with the gunman.","With the #sydneysiege now in its tenth hour, police say they're in contact with the gunman. http://t.co/Au4T7dsSAh http://t.co/KQftolnHji",fake,https://pbs.twimg.com/media/B44cOk3CAAAdFOg.jpg,,544403913076924417,sydneysiege
A hostage runs towards a police officer outside Lindt cafe #SydneySiege #SydneyCafeSiege,A hostage runs towards a police officer outside Lindt cafe #SydneySiege #SydneyCafeSiege http://t.co/hygtXFzItO,fake,https://pbs.twimg.com/media/B44hfkDCYAAsXE1.jpg,,544409432600223744,sydneysiege
